...1,Solutions,FacScoresQ,FacScoresO,Dataset,ProblemID,set,ID,wordcount,DSI,promptCosDis,peerCosDis
13,"Becky should talk to Jim about what he is doing and tell him it is unacceptable. If Jim doesn't stop, then she should talk to Mark about it. Let Mark decide the final action.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.872457793,-0.484258882,RLPS1,Becky,training,242,35,0.6103900074958801,0.42725932598114014,0.21490824222564697
14,"Becky should first confront mark and let him know that she knows what's been going on. she should tell him it's wrong to steal and that he should stop. If he does not stop stealing, Becky should tell the manager and then the matter will deal with the issu.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.872457793,-0.484258882,RLPS1,Becky,training,298,51,0.6201411485671997,0.4096514582633972,0.2903153896331787
15,"Becky should tell Mark about Jim. Mark has given Becky the benefit of the doubt by giving her a job and working around her schedule. Jim is disrespecting Mark by making pizza's and taking them home. That is stealing from the company. Even though Jim is Beky's roomate, Becky should inform Mark of the current situation.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.107464015,-0.743086137,RLPS1,Becky,training,203,58,0.6325998306274414,0.2833908796310425,0.2474116086959839
16,"becky should tell the manager the truth, if jim is unable to find another job then becky should find a new roommate. sooner or later the manager will suspect becky since she has had record of shoplifting in the past.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,0.313362334,RLPS1,Becky,training,59,40,0.6275363564491272,0.361518919467926,0.2605411410331726
17,"Morally the right thing for Becky to do would be to tell her boss. However, to be a good friend would to be not to tell on Jim. The only creative solution to this problem would to be to try and talk to Jim one on one. Give Jim the decision of whether or nt he wants Becky to inform their boss of what he has been doing. As a friend he should understand where Becky is coming from and want to take the strain off her.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,-1.023052843,RLPS1,Becky,training,327,87,0.6286629438400269,0.4488344192504883,0.28324323892593384
18,"Becky could pay for the pizzas herself - or at least half of them. That would help take some of the guilt away. She could also spend some of her free time trying to find a new job for Jim - one that he would like more. She could also just move to Italy an start a new life.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,2.34903445,RLPS1,Becky,training,230,57,0.6341326832771301,0.4128568768501282,0.3216831684112549
19,"Becky needs to talk to Jim and discuss his problems at work. While emphasizing how she doesn't want to, she will tell Mark about Jim's work-related problems if Jim does not cease. If Jim ignores her and continues, Becky should put an ad in the newspaper loking for a roommate because she will have to tell Mark about Jim's issues, otherwise it may look like she is the one that is stealing.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.165037939,0.460172229,RLPS1,Becky,training,123,76,0.634741485118866,0.3470722436904907,0.2641832232475281
20,"Becky should trap JIm with his rudeness in front of their boss. This way she 's not pointing blame and Mark see's it with his own eyes.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.411283851,1.11098355,RLPS1,Becky,training,140,28,0.6378143429756165,0.4324790835380554,0.2517322897911072
21,"I would advise Becky to write an anonymous letter to Mark regarding Jim's behavior. In doing so, Mark will not have proof of all the accusations, but will have the heads up to watch him closely and give him a warning about the threat to his job. This willhopefully allow Jim to see the seriousness of it yet not lose his job so Becky gets the benefit.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.39562491,0.460172229,RLPS1,Becky,training,98,68,0.6249990463256836,0.3434615135192871,0.31148773431777954
22,"Becky is very lucky to be able to be working for Mark because her past history of shoplifting. The right thing for her to do would be to talk to Mark. He is going to find out that the pizzas were stolen when he sees that there is no money made with lots o ingreidents gone. Mark may assume it was Becky because of her past. So she should talk to Mark and tell him what is going on.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.107464015,-0.743086137,RLPS1,Becky,training,5,79,0.6252799034118652,0.4015805721282959,0.3054904341697693
23,"Becky should talk to jim privately and try to convince him that he should change his work attitude.  She should explain that him losing his job would affect both of them as they would not be able to afford their monthly rent if he lost his job.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.107464015,-0.743086137,RLPS1,Becky,training,254,47,0.6210179328918457,0.3656919598579407,0.2572421431541443
24,"If I were Becky I would write a not to Mark explaining the problems with Jim. In the letter I would state the fact that I do not want Jim to know that I was writing the letter. Then I would leave the letter on Mark's desk and let him handle the problem.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.411283851,0.460172229,RLPS1,Becky,training,80,54,0.6230467557907104,0.5547635555267334,0.3026092052459717
25,"Becky should first discuss this with Jim, and tell him that he needs to either pay for the pizzas or he needs to go to the boss, and admit what he has done.  He will get caught in the end because eventually the ingredients will be missed.  The boss may unerstand, and perhaps will allow him to work off the pizzas somehow.  Maybe he could help out cleaning up around the restaurant.  If Jim will not tell his boss Becky should tell him.  She wouldn't necessarily have to come right out and tell on her coworker she could come up with a way for the boss to catch him at it.  If he does it once Jim will more than likely do it again.  She could tell the boss to check on the inventory.  She could have other people who might have been at the party come tell her boss bout it.  If all of that fails, she should just tell Mark about Jim stealing the pizzas.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.934450968,2.34903445,RLPS1,Becky,training,189,168,0.6339889168739319,0.22757041454315186,0.32164841890335083
26,"I would tell Jim to stop stealing from the company because if he gets caught then we would be out rent money. if the behavior didnt stop then i would go to mark and explain the situation with him and see if having a conversation with Jim would curve the bhavior. if not i would start looking for  a new roommate with whom i didnt work with.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.934450968,0.460172229,RLPS1,Becky,training,112,67,0.6263447999954224,0.3272460699081421,0.2880939245223999
27,"Becky should talk to Jim and tell him how she feels about the situation. If Jim continues to steal then I think Becky has no other choice other than to tell Mark
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,-0.484258882,RLPS1,Becky,training,290,32,0.6225230693817139,0.4542842507362366,0.21474093198776245
28,"I think that Becky should talk to Jim about the whole thing. If he is as good of a friend as she thinks he is then he should understand. Plus it sounds like Mark likes to give second chances. If Jom confesses or pays for them I think that Mark will be undrstanding.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.39562491,-0.764225588,RLPS1,Becky,training,250,53,0.6383628249168396,0.5000125169754028,0.2632894515991211
29,"Becky should report what happened the night when her and Jim were at the pizza place alone. By not telling Mark, she is putting her own job at risk. By telling Mark, he can be the one to confront Jim and Becky doesn't have to say anything directly to Jim.It is Mark's job to handle his employees.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,-1.023052843,RLPS1,Becky,training,71,60,0.6361854076385498,0.3628072738647461,0.3029574155807495
30,"If I was Becky I would submit an anonymous letter to the pizzeria. I would say in the note that there was some stock items missing that were not made up for through the profit of the pizzeria. That way no one knows it was Becky who told on Jim. And if Jimlooses his job he would have to find another and still pay the rent.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,0.460172229,RLPS1,Becky,training,316,66,0.631431519985199,0.38310664892196655,0.3273715376853943
31,"There are several options to this problem. First, I would tell Becky to find a different job.  If this was not possible, I would try to get Jim caught in the act if at all possible.  Nobody likes a tattle-tale, but if he was caught red-handed it would be  must for him to find a different job.  If he was not caught, stipulations that Becky was the one stealing might appear because she has a record of it.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,0.718999483,RLPS1,Becky,training,64,80,0.6311907768249512,0.31273072957992554,0.2967562675476074
32,"well the thing that becky needs to first think about is the consequences that will happen if mark finds out what jim is doing and that becky did not stop him or tell mark.  She also needs to think of if her job or friendship is more important and what shereally wants to do before she takes action.  what becky could do is to confront Jim first before going to mark and tell jim that his behavior is wrong and he should stop then if jim does not listen she would then need to go to mark and be honest especiall for everything mark has given her.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,-0.484258882,RLPS1,Becky,training,337,107,0.6244563460350037,0.4434271454811096,0.3027588725090027
33,"Becky probably doesn't want to just confront Jim about how his stealing at work is bothering her.  It actually probably only really bothers her becuase she doesn't want him to get caught and get fired becuase then he wouldn't be able to pay the other partof the rent.  What she should do is convince jim that she over heard Mark talking on the phone to the store manager about how they are about to install small security cameras in the ceiling so they're completely unnoticable becuase Mark has noticed a shor in supplies.  By doing this, Becky will hopefully scare Jim into not stealing from the pizzaria anymore without getting on his bad side.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,2.090207195,RLPS1,Becky,training,350,118,0.6466506719589233,0.2682797908782959,0.2851225733757019
34,"I believe that Becky needs to worry about herself first and foremost. If Becky's manager finds out that she knew all along about Jeff and did not say or do anything, she could be in trouble as well, and she already has a mark on her record, and her boss s trusting her to be more responsible. She needs to prove that she has changed and is a better person. Since Becky is so worried about Jeff making his rent, I think that first, Becky should tell Jeff what he's doing is wrong. She should warn him that if h does not change she will tell their boss, Mark about everything. Another option Becky should use is helping Jeff to find another job so he can still pay his rent, and persuade him that the right thing to do is to fess up to their boss. If their boss doesnot accept Jeff's honesty and apology, he may be fired, so he should have another job lined up. Becky should tell Mark she knew about Jeff's actions and is the one that persuaded him to come forward. If Becky does not do anything to stop this, the busines, as well as her job could be in jeopardy.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.165037939,0.460172229,RLPS1,Becky,training,346,210,0.6350034475326538,0.3764382004737854,0.35682350397109985
35,"I think Becky should bring up the problem with Jim before she talks to the boss about it. She could tell Jim that she is not happy with some of the work qualities he has been performing, and that she does not think it is right that he is stealing from hisplace of employment. She should make it very clear to Jim that if the problem continues to happen, she will have to turn him in because that is the ethical thing to do. For the roommate situation, I think she should try and get a new roommate, because shecannot trust him. If he steals for the place of employment, he would probably steal from his roommate as well.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",2.683785805,0.606982123,RLPS1,Becky,training,122,119,0.6246041059494019,0.3163290023803711,0.3301847577095032
36,"Becky should talk to mark and inform him about her Jim's behavior at work. She should suggest that Jim pay for the ten pizza's  that he keep his nose clean and do his work. Otherwise his job will be in danger. Even though Becky is friends with Jim, and sh needs him there to pay for his share of the place, she has an obligation to her work to report stealing and laziness in other employees.  In turn the company will profit more and she may see some of that by receiving a raise or gratitude from the owner Mrk.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.39562491,-0.078621733,RLPS1,Becky,training,257,102,0.6229636669158936,0.23226267099380493,0.28340548276901245
37,"Becky should talk to Jim about his behavior, how it could hurt him, and reflects on her.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.641870822,-1.428689993,RLPS1,Becky,training,177,17,0.612048327922821,0.49905455112457275,0.22274374961853027
38,"Becky should first talk to Jim and tell him that she knows what he's been taking food from work without paying and give him the opportunity to tell Mark what he did and pay for the pizzas.  If he refuses to tell Mark, Becky should inform him that she is ging to talk to Mark.  If Jim is supposedly a good friend of Becky's and sees that she is upset by his behavior, he will confess to Mark and make ammends.  But if he decides not to confess, and be a jerk to Becky, then she should realize that he's not a god friend and not worth the worry he has caused her.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,-0.078621733,RLPS1,Becky,training,93,116,0.625808835029602,0.30271434783935547,0.2565809488296509
39,"I think a solution for Becky's problem is to talk to Jm about the problem.  It is wrong for Jim to steal pizza and treat customers rudely, Becky just needs to confront Jim about it.  Then Becky can keep Jim as a friend, Jim will still be employed, and shewon't be held responsible at her job.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,-1.281880098,RLPS1,Becky,training,85,58,0.6376292705535889,0.24128258228302002,0.25226539373397827
40,"I would tell Jim not to do that anymore, and tell him that the manager is putting in cameras bcuase he thought he saw someone stealing from the store. I would try and scare Jim into not doing that anymore. I would also say that if he keeps doing this and ets caught, he will be fired and forced to move out.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.123122956,0.99896619,RLPS1,Becky,training,232,62,0.6161758899688721,0.3466511368751526,0.32640254497528076
41,"Becky needs to find a new roommate!

This is a tough situation. Unfortunatly becky needs to own-up and be a committed and faithful employee. If she choses to do nothing she will likely lose her job. If this is a small buiness, then the missing stock proobly has not gone unnoticed. She needs to speak to her manager directly! From what it soulnds like is the manager in uderstanding and compassionate. Together they could work out a plan to catch the theiving emplyee, Jim, red handed. This would allow Beckyto remain anonymous, and would also let the employer know what is going on. A secondary outcome that this would produce is repore with the manager. Having trust in the people that you employ would be a great feeling for the manager, and would build their elationship at thie establishment in a positive way.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.165037939,0.327015416,RLPS1,Becky,training,204,144,0.6452113389968872,0.3235039710998535,0.35157543420791626
42,"Becky needs to have a talk with Jim first and tell him that if he does it again she is going to have to tell on him. If Jim proceeds to do it again Becky needs to tell her boss. And probably find a new roommate.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,0.313362334,RLPS1,Becky,training,313,46,0.6221864223480225,0.42944812774658203,0.2120770812034607
43,"Talk to Jim and the manager to set up a meeting to see what they can do about Jims behavior at work, maybe Jim wants something, like a pay raise, or benefits.  Becky needs to tell Jim to stop acting like this or he will have to move out of their house/apatment and Becky will find a new roomate, because if he doesnt stop he will be fired and will not be able to afford rent.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,0.460172229,RLPS1,Becky,training,9,77,0.6417471170425415,0.29374414682388306,0.25222837924957275
44,"I think a good way for Becky to tell her boss about whats going on without letting her friend know it was her that told on him, is to tell the manger to check the security tapes. That way when the boss knows what happened and confronts Jim with the proble he can say that the he checks security tapes and that no one told him about what happened he figured out by himself.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.641870822,0.460172229,RLPS1,Becky,training,191,74,0.617962121963501,0.47716498374938965,0.3262839913368225
45,"I believe that Becky needs to first confront Jim about the problem, telling him that if he doesn't say anything to Mark, that she will.  But also explain to Jim that it is because it is the right thing to do. Not because she wants to rat him out.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.872457793,-0.337448988,RLPS1,Becky,training,143,50,0.6132358312606812,0.44734036922454834,0.22770565748214722
46,"The first thing I would do is talk to Jim and explain what a bad situation his actions are putting her in.  If he still doesn't stop she should tell, if for no other reason than to cover her butt.  She is worried that Jim may get fired and not be able to ay his part of the rent, but if the boss thinks she is involved then she will get fired too.  Since she had such a hard time getting a job and this person has been so kind to her, she wouldn't want him to think that she was ungrateful or that she was steaing.  If Jim did get fired or didn't want to be her friend, it would be easier for her to find a roommate to take over for him, than it would be for her to find a new job and move out of her place.  She would then be forced to breark a lease which would b more money that she didn't have if she lost her job.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.703863997,-0.078621733,RLPS1,Becky,training,44,178,0.6293071508407593,0.338486909866333,0.3693951368331909
47,"Becky can talk to Jim about how he is feeling. If Jime does not feel like he did anything wrong and steals again then Becky can tell the manager.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,-0.484258882,RLPS1,Becky,training,16,29,0.6323235034942627,0.44850510358810425,0.22008121013641357
48,"One suggestion for Becky would be confronting Jim about her problem and concern before talking to Mark.  If Jim's behavior is effecting the way she can do her job she should tell him.  Also, with him being a good friend and her roomate she may want to tel him that she does not approve of his work ethic in a concerned friend way.  Jim needs to know that him stealing pizza is making her uncomfortable.  Maybe by expressing her concern to Jim it would get him to stop.  If Jim were to have a problem with her cncern, then maybe he would need to find another job.  It may not be healthy for them to be roomates and work together.  Becky should also let Jim know that him stealing pizza could also cost her the job also.  Having one roomate out of work for a brief peiod of time would be better than both of them losing their jobs.  If Jim continues with his behavior Becky should then tell Mark.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.934450968,0.348154868,RLPS1,Becky,training,300,171,0.6313706636428833,0.21256238222122192,0.2816309928894043
49,"Becky should first confront Mark in person and let him know that what he did was wrong.  If Mark then proceeds to repeating his negative actions then Becky should let her boss know of the issues that she is concerned with including her roommate not havinga job and not being able to make rent.  If Mark fails to listen then Becky should try to find a new roommate and maybe her boss will employ Mark until she does so.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.934450968,0.460172229,RLPS1,Becky,training,217,79,0.6185058951377869,0.37154215574264526,0.3117453455924988
50,"Becky should confront Jim about his misbehavior and give him warning. If his actions do not stop, she should start looking for a new room mate. After finding a new room mate, Becky should tell Mark about what Jim has been doing and how he has been acting owards customers.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,0.460172229,RLPS1,Becky,training,91,50,0.6206730604171753,0.3496861457824707,0.2303295135498047
51,"I think Becky should tell Mark that Jim is stealing all those pizzas, but she should explain her situation about the rent to see if there would be a way to punish Jim without firing him. Especially due to their situation, but if Mark chooses to fire him,  think Becky should ask some of her other friends to move in with because she wont be able to pay for the whole rent by her self.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",1.165037939,0.460172229,RLPS1,Becky,training,329,75,0.6346060633659363,0.31929445266723633,0.252254843711853
52,"Becky should confront him about it. If it continues to happen, then she should talk to the boss because if he caught him, they could both lose their jobs if she didn't do anything about it which makes it worse because then neither of them would have rent oney. Jim would probably have an easier time finding a new job than Becky would since she has a record. Since the boss has been doing her a favor by giving her that job, she needs to do it well and do him a favor when he is being taken advantage of.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,-0.190639093,RLPS1,Becky,training,186,101,0.623889684677124,0.3265266418457031,0.28525692224502563
53,"What i would do is leave a note for the GM about what she has seen. Ask the GM to talk to the thief and give him one chance. If he doesnt listen to his one last chance then she needs to nicely ask him to move out or she needs to find a new place. She coul also talk to him and tell him that she did that when she was younger and it got her in a lot of trouble. She could say that she heard a rumor about what he was doing and the GM has to. Then she wount be suspected about rating him out, but the GM will kno whats going on. The choice is then up to the theif on what to do next
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,0.460172229,RLPS1,Becky,training,124,130,0.6196773052215576,0.4937744140625,0.43871015310287476
54,"I think that Becky although she has made mistakes in her past knows ethically that telling her boss about Jim's behavior is the right thing to do.  She could also try talking to Jim about what she knows, this could stop him from stealing and he could possbly change his ways. However it could also cause a huge conflict.  I personally would talk to Jim first, if his antics continue Becky should do what's right for her employer and the company.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,-0.337448988,RLPS1,Becky,training,301,83,0.6239792108535767,0.3101102113723755,0.2724975347518921
55,"Becky should explain to her roommate Jim her situation on how she needs this job and how it is so flexible with her schedule. She shouldn't accuse Jim rudely of anything just simply explain the situation and that she doesn't want it to ruin their friendshp or her ending up getting fired for letting employees act inappropriate or steal especially when she is the manager of that shift. 

Or if she wanted she could submit an annonymous email/letter to the pizza place as a customer comlaining about how rudey one of the workers was and just simply say it was a male and then maybe Mark the manager would talk to all of the males that worked there to scare him.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",0.934450968,1.5166207,RLPS1,Becky,training,333,124,0.6395036578178406,0.287045955657959,0.3000357747077942
56,"Becky needs to first talk about the situation with her friend Jim before it gets out of hand. If he is not noticed for his bad behavior then he will continue to do it without punishment. Since Becky is in a sticky situation, it would be in her best interet to first talk to Jim about the situation and if he continues to do it then talk to her boss.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.353709927,-0.484258882,RLPS1,Becky,training,172,70,0.6242573857307434,0.40331733226776123,0.2376253604888916
57,"If it were me, I probably wouldn't tell, but If I were Becky, I would tell because it could come back to haunt her. She could get fired if the manager finds out and she can't afford to not have a job.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.641870822,-1.428689993,RLPS1,Becky,training,268,44,0.6283173561096191,0.5368698239326477,0.31019729375839233
58,"What Becky can do is talk to Jim about what he is doing and how it is causing her problems and it is annoying her. She needs to make sure Jim knows how bad of a problem this is. And if Jim's behavior doesn't change, or if it gets worse, then Becky needs t tell Mark what's going on so he can take care of it.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-0.584296898,-0.484258882,RLPS1,Becky,training,166,69,0.6235691905021667,0.422610878944397,0.24321281909942627
59,"I believe that Becky should at least let her boss know about the things Jim has been doing. She should tell him that she wants it to be anonymous.
Today is a good day because the rain has stopped and the weather is pretty fine. So I'm calling my friend to go to the park for a walk together.",-1.641870822,-0.484258882,RLPS1,Becky,training,238,29,0.614011287689209,0.4365774989128113,0.23526477813720703
